subj	trial	chimera	identity	orientation	rt	acc	group
30	103	R_R	other	inverted	674.2	1	cg
30	104	R_L	other	inverted	734.5	1	cg
30	105	R_R	other	inverted	573.9	1	cg
30	106	R_R	other	inverted	674.4	1	cg
30	107	R_R	self	inverted	553.7	1	cg
30	108	L_R	self	inverted	523.8	1	cg
30	109	R_L	other	inverted	543.7	1	cg
30	110	R_R	other	inverted	604.4	1	cg
30	111	R_L	other	inverted	614.3	1	cg
30	112	R_R	self	inverted	463.3	0	cg
30	113	R_R	self	inverted	755.2	1	cg
30	114	R_L	other	inverted	543.5	1	cg
30	115	L_R	self	inverted	533.8	1	cg
30	116	L_R	self	inverted	503.8	1	cg
30	117	L_R	self	inverted	744.9	1	cg
30	118	L_R	other	inverted	634.1	1	cg
30	119	L_L	other	inverted	735	1	cg
30	120	L_L	other	inverted	613.9	0	cg
30	121	L_L	other	inverted	534	0	cg
30	122	R_L	other	inverted	553.6	1	cg
30	123	R_L	other	inverted	624.4	1	cg
30	124	L_R	other	inverted	724.7	1	cg
30	125	L_R	other	inverted	734.7	1	cg
30	126	L_R	self	inverted	573.9	0	cg
30	127	L_R	other	inverted	624.1	1	cg
30	128	R_L	other	inverted	563.9	1	cg
30	129	R_R	other	inverted	553.6	1	cg
30	130	L_L	self	inverted	513.4	1	cg
30	131	L_R	self	inverted	483.2	1	cg
30	132	L_L	other	inverted	543.7	1	cg
30	133	L_R	self	inverted	533.5	1	cg
30	134	R_R	self	inverted	533.7	1	cg
30	135	L_R	other	inverted	554	1	cg
30	136	R_L	self	inverted	554	1	cg
30	137	R_R	other	inverted	553.7	1	cg
30	138	R_R	other	inverted	573.6	1	cg
30	139	R_R	other	inverted	553.6	1	cg
30	140	L_L	other	inverted	744.5	1	cg
30	141	L_L	self	inverted	574.1	1	cg
30	142	L_R	other	inverted	533.5	1	cg
30	143	R_L	other	inverted	594.2	1	cg
30	144	R_L	self	inverted	543.8	1	cg
30	145	R_L	other	inverted	553.9	1	cg
30	146	R_L	self	inverted	563.6	1	cg
30	147	L_R	self	inverted	563.9	0	cg
30	148	L_L	self	inverted	534	1	cg
30	149	R_L	self	inverted	553.8	1	cg
30	150	L_L	self	inverted	603.8	1	cg
30	151	L_L	other	inverted	603.9	1	cg
30	152	L_L	other	inverted	704.7	1	cg
30	153	R_L	self	inverted	513.4	1	cg
30	154	R_R	self	inverted	634.1	1	cg
30	155	L_L	self	inverted	483.3	1	cg
30	156	L_R	other	inverted	503.5	1	cg
30	157	L_L	self	inverted	664.2	1	cg
30	158	R_L	self	inverted	513.4	1	cg
30	159	R_L	self	inverted	493.7	1	cg
30	160	R_L	self	inverted	453.1	1	cg
32	1	L_L	other	upright	775.1	1	cp
32	2	L_L	other	upright	724.8	1	cp
32	3	L_R	other	upright	684.7	1	cp
32	4	L_L	self	upright	895.8	1	cp
32	5	L_R	self	upright	975.9	1	cp
32	6	R_R	other	upright	765.1	1	cp
32	7	R_R	other	upright	504	1	cp
32	8	R_R	other	upright	402.9	1	cp
32	9	L_L	self	upright	724.8	1	cp
32	10	L_L	self	upright	634.4	1	cp
32	11	R_L	self	upright	735.5	1	cp
32	12	R_R	self	upright	704.6	1	cp
32	13	L_L	self	upright	714.7	1	cp
32	14	L_R	other	upright	805	1	cp
32	15	L_L	other	upright	684.5	1	cp
32	16	L_R	self	upright	543.6	1	cp
32	17	R_R	other	upright	533.6	1	cp
32	18	L_R	self	upright	614.4	1	cp
32	19	R_R	other	upright	1066.6	1	cp
32	20	R_R	other	upright	654.2	1	cp
32	21	L_R	self	upright	1378.4	1	cp
32	22	R_L	self	upright	735.1	1	cp
32	23	R_R	self	upright	584.2	1	cp
32	24	R_R	self	upright	704.7	1	cp
32	25	R_R	other	upright	684.8	1	cp
32	26	L_L	self	upright	955.7	1	cp
32	27	L_R	self	upright	764.8	1	cp
32	28	L_R	self	upright	573.7	1	cp
32	29	R_L	other	upright	654.3	1	cp
32	30	L_R	other	upright	644.2	1	cp
32	31	R_R	self	upright	956.1	1	cp
32	32	R_R	self	upright	765	1	cp
32	33	L_R	self	upright	1016.4	1	cp
32	34	L_R	other	upright	744.6	1	cp
32	35	R_L	other	upright	634.3	1	cp
32	36	L_L	self	upright	976	1	cp
32	37	L_L	other	upright	805.3	1	cp
32	38	R_L	self	upright	684.4	1	cp
32	39	R_L	other	upright	614.1	1	cp
32	40	R_R	other	upright	1147.4	1	cp
32	41	L_R	other	upright	865.3	1	cp
32	42	R_L	other	upright	1046.4	1	cp
32	43	R_L	other	upright	1016.8	1	cp
32	44	R_L	self	upright	574	1	cp
32	45	R_L	self	upright	804.9	1	cp
32	46	R_R	other	upright	865.9	1	cp
32	47	L_R	other	upright	614	1	cp
32	48	R_L	self	upright	724.6	1	cp
32	49	L_R	self	upright	563.8	1	cp
32	50	R_L	other	upright	523.6	1	cp
32	51	L_L	other	upright	674.8	1	cp
32	52	L_L	self	upright	573.9	1	cp
32	53	L_L	other	upright	463.4	1	cp
32	54	R_R	other	upright	553.8	1	cp
32	55	L_R	self	upright	614.2	1	cp
32	56	R_L	other	upright	624.1	1	cp
32	57	R_R	self	upright	573.9	1	cp
32	58	L_L	other	upright	583.8	1	cp
32	59	L_R	other	upright	956.1	1	cp
32	60	L_L	self	upright	563.9	1	cp
32	61	R_L	other	upright	654.3	1	cp
32	62	R_L	other	upright	543.7	1	cp
32	63	R_L	self	upright	604.1	1	cp
32	64	L_L	other	upright	654.3	1	cp
32	65	R_R	self	upright	554.1	1	cp
32	66	L_R	other	upright	563.8	1	cp
32	67	L_R	self	upright	563.7	1	cp
32	68	R_L	self	upright	694.9	1	cp
32	69	L_L	self	upright	584.1	1	cp
32	70	R_L	self	upright	634.3	1	cp
32	71	L_R	other	upright	754.9	1	cp
32	72	R_L	self	upright	583.8	1	cp
32	73	L_L	other	upright	714.9	1	cp
32	74	L_R	other	upright	603.9	1	cp
32	75	R_R	self	upright	785.4	1	cp
32	76	L_L	other	upright	875.3	1	cp
32	77	R_L	other	upright	644.4	1	cp
32	78	L_L	self	upright	513.8	1	cp
32	79	R_R	self	upright	533.9	1	cp
32	80	R_R	self	upright	403.1	1	cp
32	81	L_L	other	inverted	1569.8	1	cp
32	82	L_R	other	inverted	1940.8	1	cp
32	83	L_R	self	inverted	1016.9	1	cp
32	84	L_R	other	inverted	905.8	1	cp
32	85	L_L	self	inverted	2282.7	1	cp
32	86	R_R	self	inverted	1438.1	1	cp
32	87	R_L	other	inverted	785.3	1	cp
32	88	L_L	other	inverted	583.9	1	cp
32	89	L_R	other	inverted	1368.1	1	cp
32	90	R_L	other	inverted	1448.5	1	cp
32	91	R_L	other	inverted	694.6	1	cp
32	92	R_L	other	inverted	1116.9	1	cp
32	93	L_L	other	inverted	1016.2	1	cp
32	94	R_L	other	inverted	2544.3	1	cp
32	95	R_R	self	inverted	1479	1	cp
32	96	L_R	self	inverted	2413.5	1	cp
32	97	L_L	self	inverted	624	1	cp
32	98	R_L	self	inverted	715.1	1	cp
32	99	R_L	self	inverted	674.7	1	cp
32	100	R_R	other	inverted	1036.4	1	cp
32	101	R_L	self	inverted	1066.3	1	cp
32	102	L_R	self	inverted	594.2	1	cp
32	103	L_L	self	inverted	614.1	1	cp
32	104	R_R	other	inverted	674.4	1	cp
32	105	L_L	other	inverted	755.2	1	cp
32	106	L_L	other	inverted	875.2	1	cp
32	107	L_R	self	inverted	1026.1	1	cp
32	108	L_R	other	inverted	896.7	1	cp
32	109	R_L	self	inverted	664.3	1	cp
32	110	R_R	self	inverted	734.7	1	cp
32	111	L_L	self	inverted	976.4	1	cp
32	112	L_L	self	inverted	654.3	1	cp
32	113	R_R	self	inverted	1177.3	1	cp
32	114	L_L	self	inverted	614.1	1	cp
32	115	L_R	self	inverted	1891.1	1	cp
32	116	R_R	self	inverted	1448.8	1	cp
32	117	L_L	other	inverted	765	1	cp
32	118	R_R	other	inverted	835.2	1	cp
32	119	R_L	self	inverted	1076.4	1	cp
32	120	L_R	other	inverted	563.9	1	cp
32	121	R_L	self	inverted	996	1	cp
32	122	L_R	other	inverted	905.7	1	cp
32	123	R_L	self	inverted	714.6	1	cp
32	124	R_L	other	inverted	734.6	1	cp
32	125	R_R	self	inverted	684.4	1	cp
32	126	L_R	self	inverted	956.1	1	cp
32	127	R_R	self	inverted	925.6	1	cp
32	128	R_R	self	inverted	634.1	1	cp
32	129	R_R	other	inverted	654.5	1	cp
32	130	L_L	self	inverted	594.2	1	cp
32	131	R_R	other	inverted	1036.3	1	cp
32	132	R_R	other	inverted	564	1	cp
32	133	L_R	self	inverted	634.1	1	cp
32	134	L_R	other	inverted	715	1	cp
32	135	L_R	self	inverted	704.8	1	cp
32	136	L_L	self	inverted	725	1	cp
32	137	R_L	other	inverted	614.1	1	cp
32	138	L_L	self	inverted	845.5	1	cp
32	139	L_L	other	inverted	795.6	1	cp
32	140	L_R	self	inverted	895.6	1	cp
32	141	R_R	other	inverted	1107	1	cp
32	142	L_L	self	inverted	755.1	1	cp
32	143	R_L	self	inverted	734.5	1	cp
32	144	R_L	other	inverted	604	1	cp
32	145	R_R	self	inverted	795.7	1	cp
32	146	L_R	other	inverted	583.9	1	cp
32	147	R_R	other	inverted	553.7	1	cp
32	148	R_R	other	inverted	584	1	cp
32	149	L_L	other	inverted	936.1	1	cp
32	150	L_L	other	inverted	1016.1	1	cp
32	151	R_L	other	inverted	1679.4	1	cp
32	152	L_R	other	inverted	1599.5	1	cp
32	153	R_R	self	inverted	865.8	1	cp
32	154	R_L	self	inverted	604.2	1	cp
32	155	R_L	self	inverted	765.1	1	cp
32	156	R_R	other	inverted	664.9	1	cp
32	157	L_R	other	inverted	1196.9	1	cp
32	158	R_L	other	inverted	825.1	1	cp
32	159	L_L	other	inverted	805.1	1	cp
32	160	L_R	self	inverted	1006.7	1	cp
33	1	L_R	other	upright	785.2	1	cp
33	2	R_R	other	upright	775.7	1	cp
33	3	L_R	self	upright	533.8	1	cp
33	4	L_L	other	upright	634.8	1	cp
33	5	R_L	other	upright	644.8	1	cp
33	6	L_R	self	upright	553.7	1	cp
33	7	R_R	self	upright	583.8	1	cp
33	8	R_R	other	upright	634.6	1	cp
33	9	R_L	self	upright	644.2	1	cp
33	10	L_L	other	upright	724.4	1	cp
33	11	L_R	self	upright	644.6	1	cp
33	12	L_L	self	upright	574.4	1	cp
33	13	L_L	self	upright	755.1	1	cp
33	14	R_R	self	upright	453.4	1	cp
33	15	R_L	other	upright	664.1	1	cp
33	16	R_L	self	upright	523.4	1	cp
33	17	R_R	other	upright	674.4	1	cp
33	18	L_R	other	upright	614.5	1	cp
33	19	L_L	self	upright	603.8	1	cp
33	20	R_L	self	upright	564.2	1	cp
33	21	R_R	other	upright	774.7	1	cp
33	22	L_L	other	upright	855.3	1	cp
33	23	R_L	self	upright	584.6	1	cp
33	24	L_R	other	upright	664.5	1	cp
33	25	R_L	other	upright	774.9	1	cp
33	26	L_R	self	upright	594.4	1	cp
33	27	L_L	self	upright	573.7	1	cp
33	28	R_R	self	upright	724.9	1	cp
33	29	L_L	other	upright	684.5	1	cp
33	30	L_R	other	upright	926	1	cp
33	31	L_L	self	upright	584	1	cp
33	32	L_L	other	upright	674.7	1	cp
33	33	R_R	self	upright	604.3	1	cp
33	34	L_L	self	upright	624.3	1	cp
33	35	L_L	other	upright	885.7	1	cp
33	36	L_L	other	upright	855.2	1	cp
33	37	L_L	other	upright	664.5	1	cp
33	38	L_R	other	upright	885.5	1	cp
33	39	R_L	self	upright	543.7	1	cp
33	40	L_L	self	upright	583.8	1	cp
33	41	L_R	other	upright	624.4	1	cp
33	42	R_R	self	upright	543.8	1	cp
33	43	R_L	self	upright	553.8	1	cp
33	44	R_L	other	upright	584.1	1	cp
33	45	L_L	self	upright	443.2	1	cp
33	46	R_R	self	upright	493.7	1	cp
33	47	R_L	other	upright	574	1	cp
33	48	R_R	other	upright	634.1	1	cp
33	49	L_R	self	upright	573.7	1	cp
33	50	R_R	other	upright	764.8	1	cp
33	51	L_L	other	upright	705	1	cp
33	52	R_R	other	upright	674.2	1	cp
33	53	L_R	other	upright	674.8	1	cp
33	54	R_R	other	upright	603.8	1	cp
33	55	R_L	other	upright	674.2	1	cp
33	56	R_R	self	upright	553.7	1	cp
33	57	R_R	other	upright	764.6	1	cp
33	58	R_L	other	upright	694.4	1	cp
33	59	L_R	self	upright	573.6	1	cp
33	60	L_R	other	upright	764.6	1	cp
33	61	R_R	self	upright	513.5	1	cp
33	62	R_L	self	upright	503.4	1	cp
33	63	R_L	other	upright	593.9	1	cp
33	64	R_R	self	upright	543.6	1	cp
33	65	L_L	other	upright	634.2	1	cp
33	66	R_L	self	upright	624.1	1	cp
33	67	R_R	self	upright	503.5	1	cp
33	68	R_L	self	upright	573.7	1	cp
33	69	L_L	self	upright	543.9	1	cp
33	70	R_L	self	upright	423.3	1	cp
33	71	L_L	self	upright	473.2	1	cp
33	72	L_R	other	upright	623.9	1	cp
33	73	R_R	other	upright	624.3	1	cp
33	74	R_L	other	upright	633.9	1	cp
33	75	R_L	other	upright	553.8	1	cp
33	76	L_R	self	upright	523.5	1	cp
33	77	L_R	other	upright	734.5	1	cp
33	78	L_R	self	upright	573.7	1	cp
33	79	L_R	self	upright	463.2	1	cp
33	80	L_R	self	upright	503.5	1	cp
33	81	L_R	self	inverted	956	1	cp
33	82	L_R	other	inverted	674.4	1	cp
33	83	R_R	other	inverted	804.8	1	cp
33	84	R_L	other	inverted	1106.5	1	cp
33	85	R_L	self	inverted	905.3	1	cp
33	86	L_L	other	inverted	1428.3	1	cp
33	87	L_L	other	inverted	1246.9	1	cp
33	88	L_L	other	inverted	1458	1	cp
33	89	R_R	self	inverted	1005.9	1	cp
33	90	L_L	other	inverted	966.1	1	cp
33	91	L_R	other	inverted	825.5	1	cp
33	92	L_L	self	inverted	955.6	1	cp
33	93	R_R	other	inverted	684.5	1	cp
33	94	L_R	other	inverted	945.6	1	cp
33	95	L_R	other	inverted	1036.2	1	cp
33	96	L_L	self	inverted	834.9	1	cp
33	97	L_L	self	inverted	976	1	cp
33	98	L_R	other	inverted	644.6	1	cp
33	99	L_L	self	inverted	1026.1	1	cp
33	100	R_R	other	inverted	784.8	1	cp
33	101	L_R	self	inverted	1016.7	1	cp
33	102	R_L	other	inverted	885.3	1	cp
33	103	L_R	self	inverted	1338.2	1	cp
33	104	R_R	other	inverted	855	1	cp
33	105	L_R	self	inverted	654.2	1	cp
33	106	L_L	self	inverted	1046.2	1	cp
33	107	R_R	other	inverted	654.5	1	cp
33	108	L_L	self	inverted	784.9	1	cp
33	109	R_R	self	inverted	935.5	1	cp
33	110	L_L	other	inverted	1318.2	1	cp
33	111	R_L	other	inverted	1247	1	cp
33	112	R_R	other	inverted	1116.3	1	cp
33	113	L_R	other	inverted	1327.5	1	cp
33	114	R_R	self	inverted	966	1	cp
33	115	L_L	self	inverted	1016.1	1	cp
33	116	R_R	self	inverted	1116.5	1	cp
33	117	R_L	other	inverted	1076.3	1	cp
33	118	R_R	self	inverted	734.7	1	cp
33	119	R_L	self	inverted	995.9	1	cp
33	120	R_R	self	inverted	1347.7	1	cp
33	121	R_R	self	inverted	714.6	1	cp
33	122	L_R	self	inverted	714.8	1	cp
33	123	R_L	self	inverted	714.8	1	cp
33	124	R_L	other	inverted	784.8	1	cp
33	125	L_L	self	inverted	845.2	1	cp
33	126	R_R	other	inverted	805	1	cp
33	127	R_R	other	inverted	935.6	1	cp
33	128	R_L	self	inverted	694.3	1	cp
33	129	R_R	self	inverted	885.3	1	cp
33	130	R_L	self	inverted	634.2	1	cp
33	131	L_R	self	inverted	815	1	cp
33	132	L_R	other	inverted	915.7	1	cp
33	133	L_L	self	inverted	724.4	1	cp
33	134	R_L	self	inverted	815	1	cp
33	135	L_L	other	inverted	724.6	1	cp
33	136	R_L	self	inverted	664.4	1	cp
33	137	L_R	self	inverted	624.1	1	cp
33	138	L_R	other	inverted	714.5	1	cp
33	139	L_R	other	inverted	845.4	1	cp
33	140	R_L	other	inverted	714.9	1	cp
33	141	R_R	other	inverted	875.6	1	cp
33	142	R_R	other	inverted	1066.1	1	cp
33	143	R_L	self	inverted	744.7	1	cp
33	144	R_R	self	inverted	553.7	1	cp
33	145	L_L	self	inverted	603.9	1	cp
33	146	R_L	other	inverted	614.2	1	cp
33	147	L_L	other	inverted	764.6	1	cp
33	148	L_R	other	inverted	624.2	1	cp
33	149	L_L	other	inverted	634.3	1	cp
33	150	R_L	other	inverted	654.1	1	cp
33	151	R_L	self	inverted	624	1	cp
33	152	L_R	self	inverted	664.4	1	cp
33	153	R_R	self	inverted	573.9	1	cp
33	154	L_R	self	inverted	704.5	1	cp
33	155	L_R	self	inverted	613.9	1	cp
33	156	L_L	other	inverted	734.4	1	cp
33	157	R_L	other	inverted	694.4	1	cp
33	158	R_L	other	inverted	754.6	1	cp
33	159	R_L	self	inverted	664.2	1	cp
33	160	L_L	other	inverted	814.9	1	cp
37	1	L_R	self	upright	754.7	1	cg
37	2	R_R	other	upright	764.6	1	cg
37	3	L_R	self	upright	584.2	1	cg
37	4	R_R	self	upright	634.2	1	cg
37	5	R_L	self	upright	674.3	1	cg
37	6	R_L	self	upright	624.3	1	cg
37	7	R_L	other	upright	533.7	1	cg
37	8	R_R	self	upright	694.4	1	cg
37	9	R_R	self	upright	694.7	1	cg
37	10	L_L	other	upright	704.5	0	cg
37	11	L_L	other	upright	674.6	1	cg
37	12	R_L	self	upright	684.4	1	cg
37	13	R_R	other	upright	855.2	1	cg
37	14	L_R	other	upright	594	1	cg
37	15	R_L	other	upright	624	1	cg
37	16	L_L	self	upright	573.7	1	cg
37	17	R_L	self	upright	604.2	1	cg
37	18	L_R	other	upright	593.9	1	cg
37	19	R_L	other	upright	704.4	1	cg
37	20	L_L	other	upright	724.7	1	cg
37	21	L_R	self	upright	674.3	1	cg
37	22	L_L	other	upright	764.8	1	cg
37	23	R_R	self	upright	614.1	1	cg
37	24	L_R	other	upright	644.3	1	cg
37	25	L_R	self	upright	674.4	1	cg
37	26	L_L	other	upright	755.6	1	cg
37	27	R_L	self	upright	593.8	1	cg
37	28	L_R	other	upright	754.9	0	cg
37	29	L_L	self	upright	654.8	1	cg
37	30	L_L	self	upright	764.8	1	cg
37	31	L_L	other	upright	744.8	1	cg
37	32	L_L	other	upright	634.2	1	cg
37	33	R_L	self	upright	634.2	1	cg
37	34	L_L	self	upright	624.2	1	cg
37	35	R_R	other	upright	694.7	1	cg
37	36	R_R	self	upright	564.2	1	cg
37	37	R_R	other	upright	614.5	1	cg
37	38	L_L	other	upright	654.2	1	cg
37	39	L_R	self	upright	644.3	1	cg
37	40	L_L	self	upright	513.7	1	cg
37	41	R_R	self	upright	603.9	1	cg
37	42	R_L	self	upright	583.9	1	cg
37	43	L_L	other	upright	614	1	cg
37	44	L_L	other	upright	845.3	1	cg
37	45	R_R	self	upright	574	1	cg
37	46	L_L	self	upright	835.2	1	cg
37	47	L_R	self	upright	604.1	1	cg
37	48	R_R	self	upright	544	1	cg
37	49	L_R	other	upright	654.2	1	cg
37	50	L_R	self	upright	553.8	1	cg
37	51	L_R	other	upright	554.4	1	cg
37	52	L_R	other	upright	493.8	0	cg
37	53	L_R	other	upright	533.7	1	cg
37	54	R_R	self	upright	624.2	1	cg
37	55	R_L	other	upright	563.9	1	cg
37	56	L_R	other	upright	644.2	1	cg
37	57	R_L	self	upright	433.1	1	cg
37	58	L_L	self	upright	614.2	1	cg
37	59	R_R	other	upright	563.9	1	cg
37	60	R_R	other	upright	573.9	1	cg
37	61	L_L	self	upright	534.2	1	cg
37	62	L_R	other	upright	684.3	1	cg
37	63	R_L	other	upright	644.3	1	cg
37	64	R_R	other	upright	553.7	1	cg
37	65	R_L	other	upright	543.7	1	cg
37	66	L_R	self	upright	513.9	1	cg
37	67	R_L	self	upright	573.8	1	cg
37	68	R_L	other	upright	634.2	0	cg
37	69	R_R	other	upright	725.1	1	cg
37	70	R_L	self	upright	594.4	1	cg
37	71	R_L	other	upright	583.8	1	cg
37	72	L_R	self	upright	724.7	1	cg
37	73	R_R	other	upright	523.5	1	cg
37	74	L_R	self	upright	564.1	1	cg
37	75	R_L	other	upright	684.3	1	cg
37	76	R_L	other	upright	614.1	1	cg
37	77	L_L	self	upright	634.1	1	cg
37	78	L_L	self	upright	463.3	1	cg
37	79	R_R	other	upright	593.9	1	cg
37	80	R_R	self	upright	684.9	1	cg
37	81	L_L	other	inverted	885.9	1	cg
37	82	L_L	other	inverted	754.8	1	cg
37	83	L_R	self	inverted	734.6	1	cg
37	84	L_R	self	inverted	935.7	1	cg
37	85	R_L	other	inverted	805	1	cg
37	86	L_R	self	inverted	735	1	cg
37	87	R_L	other	inverted	453.3	1	cg
37	88	L_R	other	inverted	734.8	1	cg
37	89	L_L	self	inverted	594.3	1	cg
37	90	L_L	other	inverted	604	1	cg
37	91	L_R	self	inverted	694.7	1	cg
37	92	R_L	self	inverted	724.7	1	cg
37	93	R_R	self	inverted	614	1	cg
37	94	L_L	self	inverted	634.2	1	cg
37	95	L_L	self	inverted	724.9	0	cg
37	96	L_L	other	inverted	604	1	cg
37	97	R_L	self	inverted	744.8	0	cg
37	98	L_L	other	inverted	694.7	1	cg
37	99	R_L	self	inverted	604	1	cg
37	100	R_L	self	inverted	915.9	1	cg
37	101	L_L	self	inverted	664.4	1	cg
37	102	L_L	other	inverted	714.6	1	cg
37	103	R_R	other	inverted	714.7	1	cg
37	104	L_R	other	inverted	694.5	1	cg
37	105	R_L	other	inverted	423.1	0	cg
37	106	R_R	other	inverted	634.2	1	cg
37	107	L_R	other	inverted	614	1	cg
37	108	R_R	self	inverted	534.1	1	cg
37	109	R_L	self	inverted	694.4	1	cg
37	110	R_L	self	inverted	573.8	1	cg
37	111	L_L	other	inverted	564	0	cg
37	112	L_L	self	inverted	644.2	1	cg
37	113	R_R	other	inverted	664.4	1	cg
37	114	L_L	self	inverted	413	1	cg
37	115	R_L	other	inverted	513.5	1	cg
37	116	R_L	other	inverted	714.6	0	cg
37	117	L_L	other	inverted	644.3	0	cg
37	118	L_R	self	inverted	553.7	1	cg
37	119	L_L	other	inverted	835.5	1	cg
37	120	L_L	self	inverted	573.9	1	cg
37	121	R_R	other	inverted	674.3	1	cg
37	122	R_R	other	inverted	584.2	0	cg
37	123	R_L	self	inverted	754.7	1	cg
37	124	L_R	other	inverted	825.3	1	cg
37	125	R_R	self	inverted	745	0	cg
37	126	L_R	other	inverted	654.3	1	cg
37	127	L_R	other	inverted	885.3	1	cg
37	128	L_R	self	inverted	604	1	cg
37	129	R_R	self	inverted	995.9	0	cg
37	130	R_L	self	inverted	583.8	1	cg
37	131	L_R	other	inverted	704.8	1	cg
37	132	L_L	self	inverted	694.4	1	cg
37	133	R_R	other	inverted	744.7	1	cg
37	134	R_L	other	inverted	724.7	1	cg
37	135	L_L	self	inverted	544.1	1	cg
37	136	R_R	self	inverted	483.4	1	cg
37	137	R_L	self	inverted	785	1	cg
37	138	R_R	other	inverted	724.7	1	cg
37	139	L_L	self	inverted	784.8	1	cg
37	140	R_L	other	inverted	614.1	0	cg
37	141	R_L	other	inverted	785.3	1	cg
37	142	R_R	other	inverted	694.5	1	cg
37	143	R_L	other	inverted	614	1	cg
37	144	R_R	other	inverted	644.2	1	cg
37	145	R_R	self	inverted	664.2	1	cg
37	146	L_L	other	inverted	634.3	1	cg
37	147	L_R	self	inverted	714.4	1	cg
37	148	L_R	other	inverted	675.1	1	cg
37	149	R_L	other	inverted	674.5	1	cg
37	150	L_R	other	inverted	634.4	1	cg
37	151	L_R	self	inverted	533.6	1	cg
37	152	L_R	self	inverted	805.3	0	cg
37	153	R_L	self	inverted	674.8	1	cg
37	154	R_R	self	inverted	644.2	1	cg
37	155	L_R	other	inverted	704.7	1	cg
37	156	R_R	self	inverted	543.8	0	cg
37	157	R_R	other	inverted	684.6	0	cg
40	1	R_R	other	upright	804.8	1	cp
40	2	L_L	self	upright	654.2	1	cp
40	3	R_R	self	upright	543.6	0	cp
40	4	L_R	other	upright	815	1	cp
40	5	L_R	other	upright	563.7	1	cp
40	6	R_L	other	upright	644	1	cp
40	7	L_R	other	upright	694.6	1	cp
40	8	L_L	other	upright	724.4	1	cp
40	9	R_L	other	upright	684.4	1	cp
40	10	R_L	self	upright	624.2	1	cp
40	11	L_R	other	upright	966	1	cp
40	12	R_L	other	upright	734.6	1	cp
40	13	R_L	self	upright	603.9	1	cp
40	14	L_R	self	upright	744.7	1	cp
40	15	R_L	other	upright	824.9	0	cp
40	16	L_R	other	upright	905.6	1	cp
40	17	R_L	self	upright	674.6	1	cp
40	18	L_L	other	upright	764.6	1	cp
40	19	L_R	other	upright	644.2	1	cp
40	20	R_R	other	upright	644.4	1	cp
40	21	R_L	self	upright	533.5	1	cp
40	22	L_R	self	upright	634.4	1	cp
40	23	L_L	self	upright	563.8	1	cp
40	24	R_R	self	upright	554.2	1	cp
40	25	L_L	self	upright	483.4	1	cp
40	26	R_R	self	upright	714.6	1	cp
40	27	L_L	self	upright	573.7	1	cp
40	28	R_L	other	upright	634.4	1	cp
40	29	R_R	other	upright	634.1	1	cp
40	30	L_L	self	upright	513.5	1	cp
40	31	L_L	other	upright	553.7	1	cp
40	32	R_R	self	upright	654	1	cp
40	33	R_L	other	upright	583.7	1	cp
40	34	L_R	self	upright	553.6	1	cp
40	35	R_L	self	upright	503.3	1	cp
40	36	L_L	self	upright	553.6	1	cp
40	37	R_L	self	upright	734.7	1	cp
40	38	R_R	other	upright	533.6	1	cp
40	39	L_R	self	upright	734.5	1	cp
40	40	R_L	other	upright	714.7	1	cp
40	41	L_L	other	upright	583.7	0	cp
40	42	L_L	self	upright	553.8	1	cp
40	43	R_R	other	upright	654.2	1	cp
40	44	R_L	self	upright	654.3	1	cp
40	45	R_R	other	upright	644.1	1	cp
40	46	L_L	other	upright	694.3	1	cp
40	47	R_R	other	upright	754.6	1	cp
40	48	L_L	self	upright	594	1	cp
40	49	R_L	self	upright	533.5	1	cp
40	50	L_R	self	upright	664.1	1	cp
40	51	L_R	self	upright	513.6	1	cp
40	52	R_R	self	upright	614.3	1	cp
40	53	R_L	other	upright	664.2	1	cp
40	54	L_R	self	upright	644.2	1	cp
40	55	L_L	self	upright	593.8	1	cp
40	56	L_L	self	upright	644.4	1	cp
40	57	L_R	other	upright	744.6	1	cp
40	58	L_L	other	upright	623.9	1	cp
40	59	R_R	self	upright	815	1	cp
40	60	R_R	other	upright	644.1	1	cp
40	61	L_L	other	upright	613.9	1	cp
40	62	R_R	other	upright	684.5	1	cp
40	63	R_L	other	upright	533.6	0	cp
40	64	R_R	self	upright	684.2	1	cp
40	65	R_L	self	upright	694.6	1	cp
40	66	R_R	self	upright	674.2	1	cp
40	67	L_R	self	upright	684.3	1	cp
40	68	R_R	self	upright	644.1	1	cp
40	69	L_R	other	upright	664.2	1	cp
40	70	R_L	other	upright	684.4	1	cp
40	71	R_L	self	upright	674.1	1	cp
40	72	L_R	self	upright	744.7	1	cp
40	73	L_L	other	upright	543.6	1	cp
40	74	L_R	self	upright	684.7	1	cp
40	75	L_L	other	upright	764.7	1	cp
40	76	R_R	other	upright	684.3	1	cp
40	77	L_R	other	upright	694.3	1	cp
40	78	L_L	other	upright	624	1	cp
40	79	R_R	self	upright	664.5	0	cp
40	80	L_R	other	upright	1076.4	1	cp
40	81	L_R	other	inverted	794.9	1	cp
40	82	R_R	self	inverted	553.6	1	cp
40	83	L_R	other	inverted	513.4	0	cp
40	84	L_L	other	inverted	614.2	0	cp
40	85	R_L	other	inverted	704.3	1	cp
40	86	L_L	other	inverted	744.9	1	cp
40	87	R_L	other	inverted	794.9	1	cp
40	88	L_R	self	inverted	694.4	1	cp
40	89	L_R	other	inverted	895.3	1	cp
